Stock Id,Name,Count
SETCO,Setco Automotive Limited,0
SEZAL,Sezal Glass Limited,0
SFL,Sheela Foam Limited,0
SGFL,Shree Ganesh Forgings Limited,0
SGL,STL Global Limited,0
SHAHALLOYS,Shah Alloys Limited,0
SHAKTIPUMP,Shakti Pumps (India) Limited,0
SHALBY,Shalby Limited,0
SHALPAINTS,Shalimar Paints Limited,0
SHANKARA,Shankara Building Products Limited,0
SHANTIGEAR,Shanthi Gears Limited,0
SHARDACROP,Sharda Cropchem Limited,0
SHARDAMOTR,Sharda Motor Industries Limited,0
SHARONBIO,Sharon Bio-Medicine Limited,0
SHEMAROO,Shemaroo Entertainment Limited,0
SHILPAMED,Shilpa Medicare Limited,0
SHILPI,Shilpi Cable Technologies Limited,0
SHIRPUR-G,Shirpur Gold Refinery Limited,0
SHIVAMAUTO,Shivam Autotech Limited,0
SHIVAMILLS,Shiva Mills Limited,0
SHIVATEX,Shiva Texyarn Limited,0
SHK,S H Kelkar and Company Limited,0
SHOPERSTOP,Shoppers Stop Limited,0
SHREECEM,SHREE CEMENT LIMITED,0
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,0
SHREERAMA,Shree Rama Multi-Tech Limited,0
SHREYANIND,Shreyans Industries Limited,0
SHREYAS,Shreyas Shipping & Logistics Limited,0
SHRIPISTON,Shriram Pistons & Rings Limited,0
SHRIRAMCIT,Shriram City Union Finance Limited,0
SHRIRAMEPC,Shriram EPC Limited,0
SHYAMCENT,Shyam Century Ferrous Limited,0
SHYAMTEL,Shyam Telecom Limited,0
SICAGEN,Sicagen India Limited,0
SICAL,Sical Logistics Limited,0
SIEMENS,Siemens Limited,0
SIGIND,Signet Industries Limited,0
SIL,Standard Industries Limited,0
SILINV,SIL Investments Limited,0
SIMBHALS,Simbhaoli Sugars Limited,0
SIMPLEXINF,Simplex Infrastructures Limited,0
SINTEX,Sintex Industries Limited,0
SIS,Security and Intelligence Services (India) Limited,0
SITASHREE,Sita Shree Food Products Limited,0
SITINET,Siti Networks Limited,0
SIYSIL,Siyaram Silk Mills Limited,0
SJVN,SJVN Limited,0
SKFINDIA,SKF India Limited,0
SKIL,SKIL Infrastructure Limited,0
SKIPPER,Skipper Limited,0
SKMEGGPROD,SKM Egg Products Export (India) Limited,0
SMARTLINK,Smartlink Holdings Limited,0
SMLISUZU,SML Isuzu Limited,0
SMPL,Splendid Metal Products Limited,0
SMSLIFE,SMS Lifesciences India Limited,0
SMSPHARMA,SMS Pharmaceuticals Limited,0
SNOWMAN,Snowman Logistics Limited,0
SOBHA,Sobha Limited,0
SOLARA,Solara Active Pharma Sciences Limited,0
SOLARINDS,Solar Industries India Limited,0
SOMANYCERA,Somany Ceramics Limited,0
SOMATEX,Soma Textiles & Industries Limited,0
SOMICONVEY,Somi Conveyor Beltings Limited,0
SONATSOFTW,Sonata Software Limited,0
SORILINFRA,SORIL Infra Resources Limited,0
SOTL,Savita Oil Technologies Limited,0
SOUTHBANK,The South Indian Bank Limited,0
SPAL,S. P. Apparels Limited,0
SPARC,Sun Pharma Advanced Research Company Limited,0
SPCENET,Spacenet Enterprises India Limited,0
SPECIALITY,Speciality Restaurants Limited,0
SPENTEX,Spentex Industries Limited,0
SPIC,Southern Petrochemicals Industries Corporation  Limited,0
SPICEMOBI,Spice Mobility Limited,0
SPLIL,SPL Industries Limited,0
SPMLINFRA,SPML Infra Limited,0
SPTL,Sintex Plastics Technology Limited,0
SPYL,Shekhawati Poly-Yarn Limited,0
SQSBFSI,SQS India BFSI Limited,0
SREEL,Sreeleathers Limited,0
SREINFRA,SREI Infrastructure Finance Limited,0
SRF,SRF Limited,0
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,0
SRIPIPES,Srikalahasthi Pipes Limited,0
SRSLTD,SRS Limited,0
SRTRANSFIN,Shriram Transport Finance Company Limited,0
SSWL,Steel Strips Wheels Limited,0
STAMPEDE,Stampede Capital Limited,0
STAR,Strides Pharma Science Limited,0
STARCEMENT,Star Cement Limited,0
STARPAPER,Star Paper Mills Limited,0
STCINDIA,The State Trading Corporation of India Limited,0
STEELXIND,STEEL EXCHANGE INDIA LIMITED,0
STEL,Stel Holdings Limited,0
STERTOOLS,Sterling Tools Limited,0
STINDIA,STI India Limited,0
STRTECH,Sterlite Technologies Limited,0
SUBCAPCITY,International Constructions Limited,0
SUBROS,Subros Limited,0
SUDARSCHEM,Sudarshan Chemical Industries Limited,0
SUJANAUNI,Sujana Universal Industries Limited,0
SUMEETINDS,Sumeet Industries Limited,0
SUMMITSEC,Summit Securities Limited,0
SUNCLAYLTD,Sundaram Clayton Limited,0
SUNDARAM,Sundaram Multi Pap Limited,0
SUNDARMFIN,Sundaram Finance Limited,0
SUNDARMHLD,Sundaram Finance Holdings Limited,0
SUNDRMBRAK,Sundaram Brake Linings Limited,0
SUNDRMFAST,Sundram Fasteners Limited,0
SUNFLAG,Sunflag Iron And Steel Company Limited,0
SUNILHITEC,Sunil Hitech Engineers Limited,0
SUNPHARMA,Sun Pharmaceutical Industries Limited,0
SUNTECK,Sunteck Realty Limited,0
SUNTV,Sun TV Network Limited,0
SUPERHOUSE,Superhouse Limited,0
SUPERSPIN,Super Spinning Mills Limited,0
SUPPETRO,Supreme Petrochem Limited,0
SUPRAJIT,Suprajit Engineering Limited,0
SUPREMEIND,Supreme Industries Limited,0
SUPREMEINF,Supreme Infrastructure India Limited,0
SURANASOL,Surana Solar Limited,0
SURANAT&P,Surana Telecom and Power Limited,0
SURYALAXMI,Suryalakshmi Cotton Mills Limited,0
SURYAROSNI,Surya Roshni Limited,0
SUTLEJTEX,Sutlej Textiles and Industries Limited,0
SUVEN,Suven Life Sciences Limited,0
SUZLON,Suzlon Energy Limited,0
SWANENERGY,Swan Energy Limited,0
SWARAJENG,Swaraj Engines Limited,0
SWELECTES,Swelect Energy Systems Limited,0
SYMBOL,NAME OF COMPANY,0
SYMPHONY,Symphony Limited,0
SYNCOM,Syncom Healthcare Limited,0
SYNDIBANK,Syndicate Bank,0
SYNGENE,Syngene International Limited,0
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,0
TAJGVK,Taj GVK Hotels & Resorts Limited,0
TAKE,Take Solutions Limited,0
TALBROAUTO,Talbros Automotive Components Limited,0
TALWALKARS,Talwalkars Better Value Fitness Limited,0
TALWGYM,Talwalkars Lifestyles Limited,0
TANLA,Tanla Solutions Limited,0
TANTIACONS,Tantia Constructions Limited,0
TARAJEWELS,Tara Jewels Limited,0
TARAPUR,Tarapur Transformers Limited,0
TARMAT,Tarmat Limited,0
TASTYBITE,Tasty Bite Eatables Limited,0
TATACHEM,Tata Chemicals Limited,0
TATACOFFEE,Tata Coffee Limited,0
TATACOMM,Tata Communications Limited,0
TATAELXSI,Tata Elxsi Limited,0
TATAGLOBAL,Tata Global Beverages Limited,0
TATAINVEST,Tata Investment Corporation Limited,0
TATAMETALI,Tata Metaliks Limited,0
TATAMOTORS,Tata Motors Limited,0
TATAMTRDVR,Tata Motors Limited,0
TATAPOWER,Tata Power Company Limited,0
TATASPONGE,Tata Sponge Iron Limited,0
TATASTEEL,Tata Steel Limited,0
TATASTLBSL,Tata Steel Bsl Limited,0
TBZ,Tribhovandas Bhimji Zaveri Limited,0
TCI,Transport Corporation of India Limited,0
TCIDEVELOP,TCI Developers Limited,0
TCIEXP,TCI Express Limited,0
TCIFINANCE,TCI Finance Limited,0
TCNSBRANDS,TCNS Clothing Co. Limited,0
TCPLPACK,TCPL Packaging Limited,0
TCS,Tata Consultancy Services Limited,0
TDPOWERSYS,TD Power Systems Limited,0
TEAMLEASE,Teamlease Services Limited,0
TECHIN,Techindia Nirman Limited,0
TECHM,Tech Mahindra Limited,0
TECHNOE,Techno Electric & Engineering Company Limited,0
TECHNOFAB,Technofab Engineering Limited,0
TEJASNET,Tejas Networks Limited,0
TERASOFT,Tera Software Limited,0
TEXINFRA,Texmaco Infrastructure & Holdings Limited,0
TEXMOPIPES,Texmo Pipes and Products Limited,0
TEXRAIL,Texmaco Rail & Engineering Limited,0
TFCILTD,Tourism Finance Corporation of India Limited,0
TFL,Transwarranty Finance Limited,0
TGBHOTELS,TGB Banquets And Hotels Limited,0
THANGAMAYL,Thangamayil Jewellery Limited,0
THEINVEST,The Investment Trust Of India Limited,0
THEMISMED,Themis Medicare Limited,0
THERMAX,Thermax Limited,0
THIRUSUGAR,Thiru Arooran Sugars Limited,0
THOMASCOOK,Thomas Cook  (India)  Limited,0
THOMASCOTT,Thomas Scott (India) Limited,0
THYROCARE,Thyrocare Technologies Limited,0
TI,Tilaknagar Industries Limited,0
TIDEWATER,Tide Water Oil Company (India) Limited,0
TIFIN,TI Financial Holdings Limited,0
TIIL,Technocraft Industries (India) Limited,0
TIINDIA,Tube Investments of India Limited,0
TIJARIA,Tijaria Polypipes Limited,0
TIL,TIL Limited,0
TIMESGTY,Times Guaranty Limited,0
TIMETECHNO,Time Technoplast Limited,0
TIMKEN,Timken India Limited,0
TINPLATE,The Tinplate Company of India Limited,0
TIPSINDLTD,TIPS Industries Limited,0
TIRUMALCHM,Thirumalai Chemicals Limited,0
TITAN,Titan Company Limited,0
TMRVL,The Mandhana Retail Ventures Limited,0
TNPETRO,Tamilnadu PetroProducts Limited,0
TNPL,Tamil Nadu Newsprint & Papers Limited,0
TNTELE,Tamilnadu Telecommunication Limited,0
TODAYS,Todays Writing Instruments Limited,0
TOKYOPLAST,Tokyo Plast International Limited,0
TORNTPHARM,Torrent Pharmaceuticals Limited,0
TORNTPOWER,Torrent Power Limited,0
TPLPLASTEH,TPL Plastech Limited,0
TREEHOUSE,Tree House Education & Accessories Limited,0
TRENT,Trent Limited,0
TRF,TRF Limited,0
TRIDENT,Trident Limited,0
TRIGYN,Trigyn Technologies Limited,0
TRIL,Transformers And Rectifiers (India) Limited,0
TRITURBINE,Triveni Turbine Limited,0
TRIVENI,Triveni Engineering & Industries Limited,0
TTKHLTCARE,TTK Healthcare Limited,0
TTKPRESTIG,TTK Prestige Limited,0
TTL,T T Limited,0
TTML,Tata Teleservices (Maharashtra) Limited,0
TULSI,Tulsi Extrusions Limited,0
TV18BRDCST,TV18 Broadcast Limited,0
TVSELECT,TVS Electronics Limited,0
TVSMOTOR,TVS Motor Company Limited,0
TVSSRICHAK,TVS Srichakra Limited,0
TVTODAY,TV Today Network Limited,0
TVVISION,TV Vision Limited,0
TWL,Titagarh Wagons Limited,0
UBL,United Breweries Limited,0
UCALFUEL,Ucal Fuel Systems Limited,0
UCOBANK,UCO Bank,0
UFLEX,UFLEX Limited,0
UFO,UFO Moviez India Limited,0
UGARSUGAR,The Ugar Sugar Works Limited,0
UJAAS,Ujaas Energy Limited,0
UJJIVAN,Ujjivan Financial Services Limited,0
ULTRACEMCO,UltraTech Cement Limited,0
UMANGDAIRY,Umang Dairies Limited,0
UMESLTD,Usha Martin Education & Solutions Limited,0
UNICHEMLAB,Unichem Laboratories Limited,0
UNIENTER,Uniphos Enterprises Limited,0
UNIONBANK,Union Bank of India,0
UNIPLY,Uniply Industries Limited,0
UNITECH,Unitech Limited,0
UNITEDBNK,United Bank of India,0
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,0
UNITY,Unity Infraprojects Limited,0
UNIVCABLES,Universal Cables Limited,0
UPL,UPL Limited,0
URJA,Urja Global Limited,0
USHAMART,Usha Martin Limited,0
USHERAGRO,Usher Agro Limited,0
UTTAMSTL,Uttam Galva Steels Limited,0
UTTAMSUGAR,Uttam Sugar Mills Limited,0
UVSL,Uttam Value Steels Limited,0
V2RETAIL,V2 Retail Limited,0
VADILALIND,Vadilal Industries Limited,0
VAIBHAVGBL,Vaibhav Global Limited,0
VAKRANGEE,Vakrangee Limited,0
VARDHACRLC,Vardhman Acrylics Limited,0
VARDMNPOLY,Vardhman Polytex Limited,0
VARROC,Varroc Engineering Limited,0
VASCONEQ,Vascon Engineers Limited,0
VASWANI,Vaswani Industries Limited,0
VBL,Varun Beverages Limited,0
VEDL,Vedanta Limited,0
VENKEYS,Venky's (India) Limited,0
VENUSREM,Venus Remedies Limited,0
VESUVIUS,Vesuvius India Limited,0
VETO,Veto Switchgears And Cables Limited,0
VGUARD,V-Guard Industries Limited,0
VHL,Vardhman Holdings Limited,0
VICEROY,Viceroy Hotels Limited,0
VIDEOIND,Videocon Industries Limited,0
VIDHIING,Vidhi Specialty Food Ingredients Limited,0
VIJAYABANK,Vijaya Bank,0
VIJIFIN,Viji Finance Limited,0
VIJSHAN,Vijay Shanthi Builders Limited,0
VIKASECO,Vikas EcoTech Limited,0
VIMALOIL,Vimal Oil & Foods Limited,0
VIMTALABS,Vimta Labs Limited,0
VINATIORGA,Vinati Organics Limited,0
VINDHYATEL,Vindhya Telelinks Limited,0
VINYLINDIA,Vinyl Chemicals (India) Limited,0
VIPCLOTHNG,VIP Clothing Limited,0
VIPIND,VIP Industries Limited,0
VIPULLTD,Vipul Limited,0
VISAKAIND,Visaka Industries Limited,0
VISASTEEL,Visa Steel Limited,0
VISESHINFO,Visesh Infotecnics Limited,0
VISHNU,Vishnu Chemicals Limited,0
VIVIDHA,Visagar Polytex Limited,0
VIVIMEDLAB,Vivimed Labs Limited,0
VLSFINANCE,VLS Finance Limited,0
VMART,V-Mart Retail Limited,0
VOLTAMP,Voltamp Transformers Limited,0
VOLTAS,Voltas Limited,0
VRLLOG,VRL Logistics Limited,0
VSSL,Vardhman Special Steels Limited,0
VSTIND,VST Industries Limited,0
VSTTILLERS,V.S.T Tillers Tractors Limited,0
VTL,Vardhman Textiles Limited,0
WABAG,VA Tech Wabag Limited,0
WABCOINDIA,WABCO India Limited,0
WALCHANNAG,Walchandnagar Industries Limited,0
WANBURY,Wanbury Limited,0
WEBELSOLAR,Websol Energy System Limited,0
WEIZFOREX,Weizmann Forex Limited,0
WEIZMANIND,Weizmann Limited,0
WELCORP,Welspun Corp Limited,0
WELENT,Welspun Enterprises Limited,0
WELINV,Welspun Investments and Commercials Limited,0
WELSPUNIND,Welspun India Limited,0
WENDT,Wendt (India) Limited,0
WHEELS,Wheels India Limited,0
WHIRLPOOL,Whirlpool of India Limited,0
WILLAMAGOR,Williamson Magor & Company Limited,0
WINDMACHIN,Windsor Machines Limited,0
WINSOME,Winsome Yarns Limited,0
WIPL,The Western India Plywoods Limited,0
WIPRO,Wipro Limited,0
WOCKPHARMA,Wockhardt Limited,0
WONDERLA,Wonderla Holidays Limited,0
WSI,W S Industries (I) Limited,0
WSTCSTPAPR,West Coast Paper Mills Limited,0
XCHANGING,Xchanging Solutions Limited,0
XLENERGY,XL Energy Limited,0
XPROINDIA,Xpro India Limited,0
YESBANK,Yes Bank Limited,0
ZEEL,Zee Entertainment Enterprises Limited,0
ZEELEARN,Zee Learn Limited,0
ZEEMEDIA,Zee Media Corporation Limited,0
ZENITHBIR,Zenith Birla (India) Limited,0
ZENITHEXPO,Zenith Exports Limited,0
ZENSARTECH,Zensar Technologies Limited,0
ZENTEC,Zen Technologies Limited,0
ZICOM,Zicom Electronic Security Systems Limited,0
ZODIACLOTH,Zodiac Clothing Company Limited,0
ZODJRDMKJ,Zodiac JRD- MKJ Limited,0
ZUARI,Zuari Agro Chemicals Limited,0
ZUARIGLOB,Zuari Global Limited,0
ZYDUSWELL,Zydus Wellness Limited,0
ZYLOG,Zylog Systems Limited,0
